CityCountry,Latitude,Longitude,city,country,20150212,Language20150212,20150213,Language20150213,20150214,Language20150214,20150215,Language20150215,20150216,Language20150216,20150217,Language20150217,20150218,Language20150218,20150219,Language20150219,20150220,Language20150220,20150221,Language20150221,20150222,Language20150222,20150223,Language20150223,20150224,Language20150224,20150225,Language20150225,20150226,Language20150226,20150227,Language20150227,20150228,Language20150228,20150301,Language20150301,20150302,Language20150302,20150303,Language20150303,20150304,Language20150304,20150305,Language20150305,20150306,Language20150306,20150307,Language20150307,20150308,Language20150308,20150309,Language20150309
Charleston-United States0,32.7765,-79.9311,Charleston,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,346.0,en,346.0,en,864.0,en,1235.0,en,1235.0,en,1235.0,en,1235.0,en,1235.0,en,1235.0,en,1235.0,en,1235.0,en
Charlotte-United States0,35.2271,-80.8431,Charlotte,United States,0,,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,518.0,en,656.0,en,863.0,en,1070.0,en,2434.0,en,3435.0,en,4126.0,en,4540.0,en,5006.0,en,5300.0,en,5429.0,en,5567.0,en,5567.0,en,5567.0,en,5567.0,en
Charlottesville-United States0,38.0293,-78.4767,Charlottesville,United States,0,,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,208.0,en,346.0,en,346.0,en,346.0,en,640.0,en,761.0,en,761.0,en,761.0,en,761.0,en,865.0,en,865.0,en,865.0,en,865.0,en,865.0,en,865.0,en
Charlottetown-Canada0,46.2382,-63.1311,Charlottetown,Canada,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en
Chattanooga-United States0,35.0456,-85.3097,Chattanooga,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,173.0,en,173.0,en,173.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en
Cheektowaga-United States0,42.9026,-78.7446,Cheektowaga,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en,294.0,en
Chesapeake-United States0,36.7682,-76.2875,Chesapeake,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,363.0,en,553.0,en,803.0,en,803.0,en,803.0,en,803.0,en,803.0,en,803.0,en
Chicago-United States0,41.8781,-87.6298,Chicago,United States,0,,708.0,en,1278.0,en,1433.0,en,1433.0,en,1433.0,en,1433.0,en,1433.0,en,1433.0,en,1433.0,en,1433.0,en,3522.0,en,4705.0,en,5914.0,en,6829.0,en,12734.0,en,15065.0,en,15885.0,en,17318.0,en,18345.0,en,19510.0,en,20011.0,en,20339.0,en,20460.0,en,20598.0,en,20883.0,en
Chihuahua-Mexico0,28.633000000000003,-106.0691,Chihuahua,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,294.0,en,907.0,en,907.0,en,907.0,en,907.0,en,907.0,en,907.0,en,907.0,en,907.0,en,907.0,en,907.0,en,907.0,en
Cincinnati-United States0,39.1031,-84.512,Cincinnati,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,199.0,en,328.0,en,328.0,en,440.0,en,992.0,en,1121.0,en,1121.0,en,1121.0,en,1121.0,en,1233.0,en,1233.0,en,1233.0,en,1233.0,en,1233.0,en,1233.0,en
Ciudad Juarez-Mexico0,31.6904,-106.4246,Ciudad Juarez,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,268.0,en,864.0,en,1011.0,en,1011.0,en,1011.0,en,1011.0,en,1011.0,en,1011.0,en,1011.0,en,1011.0,en,1011.0,en,1011.0,en
Ciudad Mendoza-Mexico0,18.8053,-97.1795,Ciudad Mendoza,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en
Ciudad Nezahualcoyotl-Mexico0,19.4,-98.9889,Ciudad Nezahualcoyotl,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,501.0,en,630.0,en,630.0,en,630.0,en,630.0,en,751.0,en,751.0,en,751.0,en,751.0,en,751.0,en,751.0,en
Ciudad Obregon-Mexico0,27.4828,-109.9304,Ciudad Obregon,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,207.0,en,207.0,en,207.0,en,207.0,en,207.0,en,207.0,en,207.0,en,207.0,en,207.0,en,207.0,en,207.0,en
Ciudad Victoria-Mexico0,23.7369,-99.1411,Ciudad Victoria,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en
Clarksville-United States0,36.5298,-87.3595,Clarksville,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,414.0,en,587.0,en,587.0,en,691.0,en,691.0,en,691.0,en,691.0,en,691.0,en,691.0,en,691.0,en,691.0,en
Cleveland-United States0,41.4993,-81.6944,Cleveland,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,233.0,en,337.0,en,337.0,en,337.0,en,751.0,en,751.0,en,751.0,en,751.0,en,751.0,en,751.0,en,751.0,en
Clinton-United States0,38.7651,-76.8983,Clinton,United States,0,,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en
Coacalco-Mexico0,19.6291,-99.1043,Coacalco,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en,147.0,en,147.0,en,147.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en,251.0,en
Coatzacoalcos-Mexico0,18.1406,-94.4344,Coatzacoalcos,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,155.0,en,345.0,en,345.0,en,345.0,en,345.0,en,345.0,en,345.0,en,345.0,en,345.0,en,345.0,en,345.0,en,345.0,en
Colima-Mexico0,19.2452,-103.7241,Colima,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,380.0,en,380.0,en,380.0,en,380.0,en,380.0,en,380.0,en,380.0,en,380.0,en,380.0,en,380.0,en,380.0,en
College Park-United States0,38.9897,-76.9378,College Park,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en
College Station-United States0,30.628,-96.3344,College Station,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,320.0,en,458.0,en,458.0,en,458.0,en,458.0,en,458.0,en,458.0,en,458.0,en,458.0,en,458.0,en,458.0,en
Colorado Springs-United States0,38.8339,-104.8214,Colorado Springs,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,457.0,en,604.0,en,604.0,en,604.0,en,604.0,en,604.0,en,604.0,en,604.0,en,604.0,en,604.0,en,604.0,en
Columbia-United States0,38.9517,-92.3341,Columbia,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,250.0,en,250.0,en,354.0,en,613.0,en,829.0,en,829.0,en,829.0,en,829.0,en,829.0,en,829.0,en,829.0,en,829.0,en,829.0,en,829.0,en
Columbus-United States0,39.9612,-82.9988,Columbus,United States,0,,121.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,518.0,en,656.0,en,889.0,en,1079.0,en,2115.0,en,2503.0,en,2693.0,en,2814.0,en,3133.0,en,3357.0,en,3357.0,en,3357.0,en,3357.0,en,3357.0,en,3357.0,en
Colwood-Canada0,48.4236,-123.4958,Colwood,Canada,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
Conway-United States0,35.0887,-92.4421,Conway,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Coquitlam-Canada0,49.2838,-122.7932,Coquitlam,Canada,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en,303.0,en
Corner Brook-Canada0,48.949,-57.9503,Corner Brook,Canada,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en,138.0,en
Corpus Christi-United States0,27.8006,-97.3964,Corpus Christi,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en,164.0,en
Corvallis-United States0,44.5646,-123.262,Corvallis,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Costa Mesa-United States0,33.6411,-117.9187,Costa Mesa,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Cuautitlan Izcalli-Mexico0,19.65,-99.25,Cuautitlan Izcalli,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,302.0,en,302.0,en,302.0,en,302.0,en,302.0,en,302.0,en,302.0,en,302.0,en,302.0,en,302.0,en,302.0,en
Cuernavaca-Mexico0,18.9242,-99.2216,Cuernavaca,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,242.0,en,898.0,en,898.0,en,898.0,en,898.0,en,898.0,en,898.0,en,898.0,en,898.0,en,898.0,en,898.0,en,898.0,en
Culiacan-Mexico0,24.8052,-107.3834,Culiacan,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,181.0,en,500.0,en,500.0,en,500.0,en,500.0,en,500.0,en,500.0,en,500.0,en,500.0,en,500.0,en,500.0,en,500.0,en
Dallas-United States0,32.7803,-96.801,Dallas,United States,0,,199.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,432.0,en,924.0,en,1295.0,en,1666.0,en,1968.0,en,3436.0,en,4127.0,en,4343.0,en,5051.0,en,5362.0,en,5604.0,en,5604.0,en,5708.0,en,5708.0,en,5708.0,en,5863.0,en
Dartmouth-Canada0,44.6652,-63.5677,Dartmouth,Canada,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en,173.0,en
Davie-United States0,26.0765,-80.2521,Davie,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Davis-United States0,38.5449,-121.7405,Davis,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en
DeBary-United States0,28.8814,-81.3242,DeBary,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,1079.0,en,1252.0,en,1252.0,en,1390.0,en,1390.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en,1968.0,en
Delta charter Township-United States0,42.7266,-84.662,Delta charter Township,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Deltona-United States0,28.9005,-81.2637,Deltona,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en,276.0,en
Denton-United States0,33.2148,-97.1331,Denton,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en,129.0,en
Denver-United States0,39.7384,-104.9849,Denver,United States,0,,388.0,en,673.0,en,673.0,en,673.0,en,673.0,en,673.0,en,673.0,en,673.0,en,673.0,en,673.0,en,1295.0,en,1563.0,en,1934.0,en,2331.0,en,3341.0,en,3799.0,en,3954.0,en,4886.0,en,5180.0,en,5379.0,en,5379.0,en,5379.0,en,5379.0,en,5379.0,en,5483.0,en
Des Moines-United States0,41.6005,-93.6091,Des Moines,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,129.0,en,250.0,en,354.0,en,527.0,en,527.0,en,527.0,en,527.0,en,527.0,en
Detroit-United States0,42.3314,-83.0458,Detroit,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,129.0,en,129.0,en,129.0,en,293.0,en,405.0,en,552.0,en,664.0,en,664.0,en,664.0,en,664.0,en,664.0,en
Druid Hills-United States0,33.7804,-84.336,Druid Hills,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Durango-Mexico0,24.0277,-104.6532,Durango,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en,415.0,en
Durham-United States0,35.994,-78.8986,Durham,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,285.0,en,466.0,en,466.0,en,466.0,en,466.0,en,708.0,en,708.0,en,708.0,en,708.0,en,708.0,en,708.0,en
Eagan-United States0,44.8041,-93.1669,Eagan,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
East Lansing-United States0,42.736999999999995,-84.4839,East Lansing,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en
Eau Claire-United States0,44.8114,-91.4985,Eau Claire,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en,199.0,en
Edmond-United States0,35.6528,-97.4781,Edmond,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en,242.0,en
Edmonton-Canada0,53.5444,-113.4909,Edmonton,Canada,0,,164.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,285.0,en,777.0,en,1140.0,en,1330.0,en,2375.0,en,3963.0,en,4446.0,en,4696.0,en,4972.0,en,5153.0,en,5343.0,en,5343.0,en,5343.0,en,5343.0,en,5343.0,en,5343.0,en
Egg Harbor Township-United States0,39.3783,-74.5998,Egg Harbor Township,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en,155.0,en
El Paso-United States0,31.7776,-106.4425,El Paso,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,354.0,en,742.0,en,932.0,en,932.0,en,932.0,en,932.0,en,932.0,en,932.0,en,932.0,en,932.0,en,932.0,en,932.0,en
Elyria-United States0,41.3684,-82.1077,Elyria,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
Emporia-United States0,38.4039,-96.1817,Emporia,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,155.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en,267.0,en
Ensenada-Mexico0,31.8578,-116.6058,Ensenada,Mexico,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,431.0,en,431.0,en,431.0,en,431.0,en,431.0,en,431.0,en,431.0,en,431.0,en,431.0,en,431.0,en,431.0,en
Eugene-United States0,44.0521,-123.0868,Eugene,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,294.0,en,294.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en,518.0,en
Evanston-United States0,42.0451,-87.6877,Evanston,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en,328.0,en
Evansville-United States0,37.9716,-87.5711,Evansville,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Fairfield-United States0,41.1408,-73.2613,Fairfield,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Fargo-United States0,46.8772,-96.7898,Fargo,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,233.0,en,457.0,en
Farmington Hills-United States0,42.498999999999995,-83.3677,Farmington Hills,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
Fayetteville-United States0,36.0626,-94.1574,Fayetteville,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en,190.0,en
Fishers-United States0,39.9568,-86.0134,Fishers,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en,121.0,en
Florence-United States0,34.7998,-87.6772,Florence,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,147.0,en,147.0,en
Fort Collins-United States0,40.5853,-105.0844,Fort Collins,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Fort Lauderdale-United States0,26.1224,-80.1373,Fort Lauderdale,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,173.0,en,173.0,en,173.0,en,372.0,en,372.0,en,372.0,en,372.0,en,372.0,en,372.0,en,372.0,en,372.0,en,372.0,en,372.0,en,372.0,en
Fort McMurray-Canada0,56.7264,-111.3803,Fort McMurray,Canada,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en,104.0,en
Fort Wayne-United States0,41.0793,-85.1394,Fort Wayne,United States,0,,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,0.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en,112.0,en
